,NO-N,NO-S,no-flex,trans,stor,full-flex
266,3275.0,7000.0,390972467.8963903,344566288.1370565,179434804.87049633,115016477.68707362
267,3275.0,7050.0,394800319.9917189,348882078.61808306,180289049.775268,117369816.83487917
268,3275.0,7100.0,398718468.23152083,353275943.27193177,181292816.53360805,119873585.192473
269,3275.0,7150.0,402726912.61579674,357747917.5396216,182426208.29466766,122429497.0212658
270,3275.0,7200.0,406825653.1445457,362299360.6847001,183619925.2540297,124951962.12683424
271,3275.0,7250.0,411014689.8177684,366929465.2109364,184908525.8119228,127672880.78118902
272,3275.0,7300.0,415294022.6354646,371637025.3455884,186253439.78498867,130361210.11679226
273,3275.0,7350.0,419663651.59763443,376421942.5078167,187690641.28501385,133246571.4452764
274,3275.0,7400.0,424123576.7042776,381286586.65785486,189258850.76774272,136108402.99907538
275,3275.0,7450.0,428673797.9553942,386229871.389967,190910417.47610283,139253728.0804488
276,3275.0,7500.0,433314315.3509844,391252211.9938105,192679841.64359117,142472457.96529377
277,3275.0,7550.0,438045128.8910485,396354577.97887397,194568809.97024095,145716421.79803437
278,3275.0,7600.0,442866238.5755857,401535810.5534275,196562083.39387944,149170480.10844028
279,3275.0,7650.0,447777644.4045964,406797780.76258177,198676553.65044227,152806911.5255979
280,3275.0,7700.0,452779346.3780806,412140569.08326256,200915688.25645104,156307098.22421935
281,3275.0,7750.0,457871344.4960387,417563751.9248567,203290391.01055917,160016588.200353
282,3275.0,7800.0,463053638.75846994,423068026.25968635,205840353.28809926,163807937.19164082
283,3275.0,7850.0,468326229.1653747,428651176.3321655,208526760.10981342,167843515.1516749
284,3275.0,7900.0,473689115.716753,434315664.6233377,211344418.8512688,172184139.29245064
285,3275.0,7950.0,479142298.4126053,440061706.4736938,214246255.73045912,176380029.58037627
286,3275.0,8000.0,484685777.25293046,445888971.61812615,217213118.0618279,180819073.86631024
287,3275.0,8050.0,490319552.23772943,451795940.28252757,220308505.14038306,185152858.6705107
288,3275.0,8100.0,496043623.3670021,457783517.2098708,223534338.799513,189790741.0996053
289,3275.0,8150.0,501857990.64074785,463851218.0027793,226876699.3505299,194487716.94147545
290,3275.0,8200.0,507762654.0589673,469999484.0722928,230363974.3222803,199402351.66471905
291,3275.0,8250.0,513757613.62166,476231259.2972869,233993187.66065702,204533876.6076704
292,3275.0,8300.0,519842869.3288269,482544595.35337263,237713986.8904205,209525493.94279292
293,3275.0,8350.0,526018421.18046683,488939927.3218961,241537081.52404937,214677725.20474458
294,3275.0,8400.0,532284269.1765807,495418224.1148714,245477600.9397169,220111425.1048711
295,3275.0,8450.0,538640413.3171674,501978820.24390686,249621098.3273179,225377222.90471238
